"message_id","F09F918D","F09F9881","E29DA4","F09F918F","F09F918E","F09FA4A3","F09FA4A1","F09F94A5","F09F928A","F09FA494","F09F92AF","F09F98B1","F09F998F","F09F918C","F09F958A","F09F8DBE","F09FA4B7","other"
131687,3,15,0,0,0,0,0,0,0,0,2,0,0,60,0,0,0,17
131689,3,0,3,0,0,0,0,11,0,0,0,73,0,0,5,0,0,50
131720,3,9,2,0,0,199,0,0,0,0,0,0,0,0,0,0,0,1
131746,3,0,3,0,7,1,92,24,13,0,0,0,0,0,0,0,0,1
131753,3,1,1,0,49,112,4,10,0,0,0,9,1,0,0,0,0,0
131754,3,0,2,0,56,0,0,23,0,0,0,0,0,0,0,0,0,13
131762,3,2,1,0,6,181,0,0,52,0,0,1,0,0,0,0,0,0
131793,3,1,0,0,202,57,15,9,5,0,0,1,0,0,0,0,0,26
131835,3,0,2,2,25,1,0,45,94,0,0,0,0,0,0,0,0,1
131842,3,0,0,0,22,0,0,130,7,0,0,3,0,0,0,0,0,8
131874,3,0,4,0,23,137,19,0,8,0,0,0,0,0,0,0,0,3
131900,3,7,0,0,73,0,5,30,230,0,0,0,0,0,0,0,0,1
131935,3,6,0,0,260,0,58,73,39,0,0,0,1,0,0,0,0,8
131952,3,112,1,0,0,54,0,0,0,7,0,0,0,0,0,0,0,4
131965,3,0,1,0,0,6,0,0,0,21,0,0,5,0,0,0,0,55
131970,3,72,1,0,19,0,0,4,42,0,0,0,0,0,0,0,0,0
131988,3,1,1,0,8,134,4,11,61,0,0,14,0,0,0,0,0,1
132016,3,0,0,0,0,0,0,87,30,0,0,12,0,0,0,0,0,6
132017,3,0,0,0,19,0,5,113,36,0,0,0,0,0,0,0,0,3
132020,3,0,1,0,0,0,0,83,6,0,0,0,1,0,0,0,0,60
132026,3,15,0,38,26,0,0,1,0,0,0,0,0,0,0,0,0,6
132033,3,4,0,0,12,0,118,35,11,2,0,0,0,0,0,0,0,5
132039,3,1,2,0,3,137,16,0,38,0,0,2,0,0,0,0,0,0
132081,3,9,1,3,0,2,40,0,1,0,0,3,0,0,1,0,0,58
132086,3,1,1,0,32,0,3,21,7,0,0,0,0,0,6,0,0,76
132099,3,41,0,0,57,0,15,0,36,0,0,0,0,0,0,0,0,86
132101,3,0,3,0,16,35,0,0,106,0,0,0,0,0,0,0,0,10
132108,3,8,1,0,19,0,111,9,21,0,0,1,0,0,2,0,0,23
132171,3,0,1,0,77,2,0,1,17,0,0,0,0,0,0,0,0,4
132180,3,0,1,0,0,0,0,79,0,0,0,8,1,0,0,0,0,6
132204,3,0,0,0,68,0,0,0,0,0,0,2,0,0,0,0,0,9
132219,3,0,2,0,69,0,20,0,0,0,0,10,0,0,0,0,0,0
132225,3,0,0,0,35,2,0,47,39,0,0,1,0,0,0,0,0,99
132247,3,6,0,15,3,0,0,119,0,0,14,0,1,0,0,0,0,0
132262,3,46,1,0,3,260,42,2,34,0,0,0,0,0,0,0,0,4
132266,3,35,1,0,5,0,85,0,1,0,0,0,0,0,0,0,0,0
132280,3,0,1,1,25,0,0,98,0,0,0,0,0,1,0,0,0,0
132369,3,2,1,0,47,0,141,23,13,0,0,0,0,0,0,0,0,2
132378,3,0,0,0,14,0,50,209,152,0,0,11,3,0,0,0,0,7
132379,3,1,1,0,5,169,0,0,46,0,0,3,2,0,9,0,0,24
132392,3,2,1,0,0,58,0,3,18,0,0,0,3,0,0,0,0,97
132400,3,0,1,0,29,67,11,19,216,0,0,0,0,0,2,0,0,2
132412,3,1,3,0,98,0,40,2,1,0,0,0,0,0,0,0,0,10
132416,3,4,1,0,24,124,8,0,2,0,0,0,0,0,0,1,0,5
132445,3,0,1,0,23,0,0,158,20,0,0,15,1,0,0,0,0,2
132469,3,5,1,84,6,0,0,36,1,33,0,0,0,0,0,0,0,5
132523,3,0,0,0,7,0,101,0,0,0,0,0,0,0,0,0,0,8
132580,3,0,0,0,0,0,0,22,0,2,12,0,0,0,0,0,0,56
132589,3,0,0,0,6,0,28,67,0,0,0,6,0,0,0,0,0,0
132598,3,0,2,0,12,0,0,45,0,0,0,0,20,0,0,0,0,0
132610,3,8,1,0,0,41,0,0,0,1,0,0,0,0,0,0,0,0
132652,3,0,1,0,7,0,74,33,0,0,13,0,0,0,0,0,0,1
132665,3,1,1,0,122,9,0,20,44,0,0,0,0,0,0,0,0,0
132688,3,1,0,0,20,116,2,23,5,0,0,0,0,0,0,0,0,3
132695,3,0,1,0,60,0,19,5,0,0,0,0,0,0,0,0,0,0
132708,3,33,2,0,13,0,29,1,172,0,0,0,0,0,0,2,0,0
132734,3,40,0,0,7,4,27,6,156,0,0,0,0,0,0,0,0,2
132742,3,2,0,2,31,0,82,5,218,0,0,0,0,0,0,0,0,2
132852,3,0,1,0,7,5,0,0,0,10,0,0,0,0,0,0,0,63
132853,3,0,2,0,0,74,0,6,0,0,0,0,0,0,0,0,0,0
132860,3,0,0,0,91,0,1,27,0,1,0,0,0,0,0,0,0,0
132874,3,1,0,0,113,0,12,2,1,1,0,0,0,0,0,0,0,14
132885,3,3,0,0,51,0,3,19,146,0,0,0,0,0,0,0,0,0
132936,3,0,2,0,26,0,0,67,0,0,0,0,0,0,0,0,1,6
132959,3,0,3,0,0,23,0,59,0,0,2,0,0,0,0,0,0,5
132970,3,0,0,0,19,0,0,13,1,0,0,22,0,0,0,0,1,69
132987,3,1,1,0,19,12,47,0,70,0,0,88,0,0,0,0,0,7
133022,3,0,0,0,88,0,1,26,5,0,0,7,0,0,0,0,0,0
133025,3,1,0,0,2,28,88,0,6,11,0,0,0,0,3,0,0,0
133038,3,0,0,0,13,40,0,26,152,5,0,0,0,1,0,0,0,6
133046,3,1,1,0,0,156,24,3,45,0,0,0,0,0,0,0,0,7
133101,3,5,1,0,0,143,0,0,0,0,0,0,0,0,0,0,0,2
133148,3,0,0,0,14,3,9,4,152,0,0,27,0,0,0,0,0,2
133156,3,1,0,0,7,93,1,2,13,0,0,0,0,0,0,0,0,0
133162,3,0,0,0,12,31,0,4,0,0,0,0,0,0,0,0,0,72
133167,3,0,0,0,181,0,0,29,20,0,0,0,0,0,0,0,0,2
133169,3,0,1,0,141,0,8,23,0,0,0,0,0,0,0,0,0,10
133173,3,81,2,0,35,1,26,0,4,4,0,0,0,1,0,0,0,3
133176,3,0,3,0,9,0,0,129,0,0,0,1,3,0,0,0,0,54
133177,3,1,0,0,24,0,41,1,136,0,0,0,0,0,0,0,0,3
133181,3,119,1,0,15,3,4,0,28,0,0,0,0,0,0,0,0,0
133201,3,0,4,0,86,3,0,0,0,1,0,0,0,0,5,0,0,10
133210,3,2,0,0,3,126,15,0,41,0,0,0,0,0,0,0,0,3
133228,3,2,0,0,138,0,64,27,11,0,0,0,0,0,0,0,0,2
133246,3,0,2,1,197,0,0,54,27,0,0,0,0,0,0,0,0,8
133256,3,3,1,0,3,71,0,4,139,0,0,0,1,0,0,0,0,6
133270,3,0,1,0,11,0,0,17,81,0,0,1,0,0,0,0,0,2
133296,3,2,1,0,0,77,5,0,0,0,0,0,1,0,0,0,0,1
133331,3,7,0,0,2,183,57,1,19,0,0,1,0,0,0,0,0,4
133341,3,0,0,0,115,15,0,25,0,0,1,0,0,0,0,0,0,0
133343,3,9,0,0,3,150,12,0,0,0,0,0,0,0,0,0,0,0
133391,3,0,1,0,106,49,1,5,23,0,0,8,0,0,0,0,0,0
133392,3,1,2,0,0,0,0,78,0,0,0,0,0,0,0,0,0,1
133448,3,0,1,0,99,0,0,51,0,0,0,1,2,0,0,0,0,9
133452,3,146,0,0,0,42,18,14,133,1,0,0,0,0,0,0,0,6
133460,3,0,1,0,74,19,7,10,0,0,0,0,0,0,0,0,0,7
133467,3,131,3,0,3,0,50,1,27,0,0,0,0,0,0,0,0,2
133470,3,1,0,0,15,70,41,4,156,0,0,0,0,0,0,0,0,6
133473,3,0,1,2,98,7,1,16,38,0,0,0,0,0,0,0,0,18
133474,3,50,0,0,4,14,118,0,22,1,0,0,0,0,0,0,0,0
133504,3,2,1,0,8,12,135,6,67,0,0,2,0,0,0,0,0,6
133523,3,0,0,1,78,0,0,36,0,0,0,0,0,0,0,0,0,3
133537,3,0,0,0,104,55,2,10,0,0,0,0,0,0,0,0,0,3
133582,3,27,0,0,15,0,0,61,0,0,0,0,0,0,0,0,0,10
133612,3,18,0,0,8,14,58,0,169,0,0,5,3,0,0,0,0,3
133659,3,0,0,0,9,0,13,0,109,0,3,5,1,0,0,0,0,0
133677,3,0,0,0,12,198,42,0,1,0,0,0,0,0,0,0,0,2
133686,3,0,1,0,7,177,27,10,91,0,0,0,0,0,1,0,0,5
133689,3,0,0,0,21,122,0,0,67,0,0,7,0,0,1,0,0,9
133710,3,0,0,0,83,0,175,11,41,0,0,0,0,0,0,0,0,13
133734,3,0,1,0,54,0,175,7,52,0,0,0,0,0,0,0,0,6
133741,3,0,2,0,20,2,16,0,113,0,0,1,0,0,0,0,0,0
133743,3,0,2,0,74,26,1,0,0,4,5,0,0,0,0,0,0,0
133763,3,0,0,0,24,0,94,35,9,0,0,0,0,0,0,0,0,0
133794,3,0,0,0,122,56,0,5,32,0,0,0,0,0,0,0,0,4
133803,3,0,0,0,10,0,0,80,2,0,0,0,1,0,0,0,0,46
133809,3,0,0,0,19,24,75,24,267,0,0,1,0,0,0,0,0,7
133821,3,0,1,0,131,0,0,15,56,0,0,0,0,0,0,0,0,15
133826,3,0,0,0,60,0,0,0,1,15,0,0,0,0,0,2,0,1
133874,3,0,0,0,24,0,0,76,1,0,0,0,0,0,8,0,0,3
133885,3,0,0,10,0,114,0,0,0,0,0,0,0,0,0,0,0,0
133890,3,0,1,0,32,4,107,68,12,0,0,0,0,0,0,0,0,7
133941,3,0,1,0,53,0,0,132,0,0,0,13,0,0,0,0,0,7
133943,3,12,1,0,15,3,58,9,39,0,0,0,0,0,0,0,0,66
133946,3,2,0,0,136,6,0,2,0,0,0,0,0,0,0,0,0,23
134009,3,0,2,0,14,0,0,40,0,0,0,0,0,0,0,0,0,75
134010,3,8,0,0,5,63,115,5,32,0,0,0,0,0,0,0,0,5
134029,3,2,0,8,0,161,0,20,7,0,0,0,0,0,0,0,0,0
134038,3,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,62
134039,3,0,0,0,13,42,124,11,3,0,0,0,0,0,0,0,0,17
134062,3,0,0,0,92,0,0,29,2,0,10,0,0,0,0,0,0,2
134075,3,0,0,0,3,8,0,91,7,5,0,25,4,0,0,0,0,1
134078,3,143,2,0,1,81,0,0,0,0,0,0,0,0,0,0,0,1
134108,3,0,0,0,0,189,48,0,6,0,0,0,0,0,0,0,0,2
134117,3,12,0,0,1,2,21,0,0,0,0,91,0,0,0,0,0,11
134122,3,2,1,0,5,23,0,0,0,0,1,0,0,0,0,0,0,51
134125,3,0,0,0,16,0,0,10,1,0,12,0,0,0,0,0,0,81
134151,3,0,1,0,180,2,4,33,75,0,0,0,0,0,0,0,0,3
134157,3,31,4,0,8,155,18,0,52,0,0,0,1,0,0,0,0,1
134165,3,0,0,0,3,0,0,0,0,0,0,0,27,0,0,0,0,88
134174,3,72,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,2
134179,3,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,45
134212,3,1,0,0,0,0,0,0,0,0,0,2,8,0,22,0,0,183
134228,3,0,7,0,0,5,0,0,0,0,0,1,2,0,0,0,0,123
134269,3,10,0,0,0,64,10,0,19,0,0,2,0,22,0,0,0,2
134306,3,0,1,0,70,0,0,37,0,0,0,1,0,0,0,0,0,5
134314,3,99,0,0,1,2,24,1,11,0,0,0,0,0,0,0,0,0
134318,3,1,0,0,6,24,0,4,0,0,0,1,0,0,0,0,0,66
134319,3,6,0,0,29,5,15,6,4,0,0,1,0,0,0,0,0,52
134341,3,2,0,0,4,0,28,20,192,0,0,8,0,0,0,0,0,0
134355,3,0,1,0,4,2,0,3,111,0,2,14,0,8,0,0,0,10
134383,3,4,1,0,0,0,13,0,0,0,82,9,0,0,0,0,0,0
134398,3,0,3,0,13,0,0,27,0,0,0,57,1,0,2,0,0,0
134399,3,0,1,0,71,0,0,15,0,0,0,2,0,0,0,0,0,5
134402,3,0,1,0,67,29,0,8,0,0,0,0,0,0,0,0,0,9
134432,3,1,0,0,14,0,128,14,97,0,0,3,0,0,0,0,0,23
134433,3,0,0,0,34,0,0,22,1,2,0,3,0,0,0,0,0,68
134450,3,4,6,2,0,97,18,0,0,1,0,0,0,139,0,0,0,0
134518,3,5,0,0,134,0,16,0,45,0,0,0,0,0,0,0,0,3
134526,3,1,2,0,111,0,0,7,18,0,0,0,0,0,0,0,0,0
134531,3,0,0,0,33,0,0,94,7,0,0,0,0,2,0,0,0,1
134535,3,0,0,0,76,0,0,0,0,0,0,2,1,0,0,0,0,6
134538,3,0,1,0,54,0,0,5,0,7,0,0,0,0,2,0,0,0
134574,3,5,3,0,2,132,21,0,1,0,0,0,0,1,0,0,2,0
134589,3,0,1,0,70,0,0,21,0,0,0,2,0,0,0,0,0,0
134615,3,0,1,0,36,0,0,160,7,0,0,8,1,0,0,0,0,0
134643,3,0,0,0,86,0,0,30,4,0,0,13,2,0,0,0,0,3
134652,3,0,0,0,0,0,0,26,42,0,0,56,1,0,0,0,0,7
134662,3,0,4,0,70,0,0,12,0,0,57,0,0,8,0,0,0,0
134668,3,15,4,2,53,0,0,2,0,0,0,0,0,0,0,1,0,30
134727,3,0,0,0,14,0,0,76,9,0,0,3,1,0,0,0,1,0
134730,3,0,0,0,16,0,0,48,2,0,0,84,1,0,1,0,0,0
134769,3,1,0,0,10,21,3,11,51,0,0,0,0,0,0,0,0,62
134788,3,1,3,0,132,27,2,8,72,0,0,0,0,0,0,0,0,0
134821,3,0,1,0,13,1,0,0,0,1,0,0,0,0,0,0,0,46
134826,3,0,0,0,12,0,0,62,0,0,0,0,0,0,1,0,0,16
134872,3,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,63
134907,3,0,0,0,13,0,0,62,14,0,0,0,0,0,0,0,0,0
134929,3,2,1,0,6,67,10,1,90,0,0,0,0,0,0,0,0,1
134937,3,47,1,0,0,146,16,6,2,0,0,0,0,0,0,0,0,0
134938,3,0,4,0,25,0,0,15,2,0,0,0,0,0,0,0,0,37
134946,3,0,1,0,32,7,0,17,0,0,0,71,0,0,0,0,0,0
134947,3,68,0,0,1,92,2,0,6,0,0,0,2,0,0,0,0,2
135003,3,0,0,0,8,0,0,108,0,0,0,24,0,0,1,0,0,2
135021,3,49,0,0,3,31,1,12,0,0,0,2,0,0,0,0,0,3
135050,3,1,1,0,14,0,17,15,61,0,0,0,0,0,0,0,0,79
135076,3,23,1,0,82,4,22,8,0,0,0,9,0,0,0,0,0,2
135081,3,2,1,0,22,18,111,0,0,0,0,0,0,0,0,0,1,3
135088,3,0,1,0,0,72,0,0,0,0,0,1,0,0,0,0,0,8
135109,3,0,3,0,5,0,0,13,66,3,0,1,0,0,0,0,0,1
135146,3,0,0,0,0,0,0,53,0,0,0,0,0,2,0,0,0,1
135150,3,1,0,0,0,0,39,0,0,0,1,0,0,0,0,0,0,8
135165,3,0,1,0,0,0,3,11,131,0,0,3,0,0,0,0,0,28
135166,3,3,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0
135169,3,0,0,0,0,21,44,0,0,0,0,0,0,0,0,0,0,0
135181,3,0,2,0,0,0,0,22,0,0,0,47,0,0,0,0,0,0
135239,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135241,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135796,3,1,2,0,13,36,0,2,124,0,0,0,1,0,0,0,0,10
135820,3,0,0,0,0,0,13,66,0,0,0,0,0,0,0,0,0,0
135828,3,1,1,0,20,0,0,127,63,0,0,1,0,0,0,0,0,1
135892,3,0,1,0,124,0,49,13,4,0,0,0,0,0,0,0,0,9
135893,3,1,1,0,139,0,23,29,7,0,0,1,0,0,0,0,0,4
135900,3,102,0,0,34,15,9,6,0,3,0,0,0,0,0,0,0,16
135906,3,0,0,0,84,0,1,44,7,0,5,0,1,0,0,0,0,4
135908,3,0,1,0,11,44,0,16,0,0,0,11,0,0,0,0,0,0
135959,3,0,0,0,145,47,0,16,9,0,0,0,0,0,0,0,0,0
135977,3,0,1,0,3,147,42,3,0,0,0,0,0,0,0,0,0,0
135982,3,0,0,2,0,19,128,39,13,0,0,0,0,0,0,0,0,1
136033,3,54,0,0,1,1,19,33,4,0,0,0,0,0,1,0,0,2
136035,3,0,0,0,15,0,1,0,68,0,0,9,1,0,4,0,0,9
136042,3,65,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6
136105,3,1,0,0,6,237,55,0,43,0,0,0,0,0,0,0,0,3
136110,3,2,2,0,58,0,88,0,18,12,4,0,0,0,4,0,0,0
136115,3,3,1,0,0,1,0,0,31,0,5,0,0,0,3,0,0,86
136156,3,0,0,0,107,5,0,33,3,0,0,0,0,0,0,0,0,0
136171,3,0,1,1,21,136,0,0,9,0,0,0,0,1,0,0,0,0
136209,3,50,1,0,2,14,123,3,0,0,0,0,0,0,0,0,0,0
136252,3,0,0,0,9,21,24,54,17,0,0,0,0,0,0,0,0,1
136357,3,9,0,0,162,4,54,25,87,0,0,0,0,0,0,0,0,2
136386,3,136,1,0,2,2,0,0,0,0,38,0,0,0,0,0,0,1
136387,3,1,2,0,34,0,157,7,18,0,0,4,0,0,0,0,0,0
136406,3,15,2,0,4,0,123,18,0,0,0,0,0,0,0,0,0,0
136428,3,0,6,0,0,0,0,0,0,0,121,0,0,0,0,0,0,1
136457,3,5,8,12,0,2,0,0,0,0,0,0,0,77,0,15,0,34
136485,3,0,1,1,23,0,0,0,0,0,0,1,0,0,0,0,0,43
136513,3,0,0,0,48,12,165,9,32,0,0,0,0,0,0,0,0,1
136517,3,24,1,0,1,54,9,0,233,0,0,0,0,0,0,0,0,4
136542,3,80,0,0,5,21,38,0,115,0,0,0,0,0,0,0,0,3
136572,3,10,2,0,3,38,126,2,7,0,0,0,0,0,0,0,0,0
136579,3,1,0,0,6,164,44,24,12,0,0,11,0,0,0,0,0,0
136640,3,0,1,0,16,13,212,50,86,0,0,1,0,0,0,0,0,0
136644,3,121,0,0,2,7,47,0,0,0,0,0,0,0,0,0,0,0
136654,3,0,3,0,0,1,0,0,0,0,0,0,29,0,9,0,0,138
136686,3,0,0,0,1,0,0,14,0,0,0,11,0,0,0,0,0,65
136691,3,0,1,0,39,126,30,0,15,2,0,0,0,0,0,0,0,2
136714,3,12,0,0,0,7,16,0,96,5,0,0,0,0,0,0,0,1
136799,3,0,1,0,1,13,109,0,0,0,0,5,0,0,0,0,0,31
136822,3,0,0,2,0,3,2,17,23,0,0,27,0,0,0,0,0,0
136825,3,1,0,0,0,119,8,1,30,0,0,0,2,0,0,0,0,0
136839,3,0,1,0,7,0,106,17,57,0,0,3,3,0,0,0,0,6
125364,2,0,3,0,32,0,0,1,99,0,0,1,0,0,0,1,0,0
125370,2,95,0,0,10,0,1,0,5,0,0,26,0,0,1,0,0,2
125450,2,0,4,0,0,1,0,8,0,1,0,50,0,0,0,0,0,1
125493,2,6,1,0,130,0,0,1,0,0,0,5,0,0,27,0,0,16
125593,2,0,3,0,150,0,52,0,22,0,0,0,0,0,0,0,0,8
125600,2,1,0,0,6,0,5,49,35,0,0,0,5,0,0,0,0,108
125619,2,0,2,0,54,0,1,15,9,1,0,56,0,0,0,0,0,0
125671,2,0,1,0,0,0,51,7,0,0,0,0,0,0,0,0,0,24
125725,2,0,1,0,3,0,0,27,0,0,0,0,47,0,0,0,0,12
125753,2,0,0,0,28,115,0,10,7,0,0,0,0,0,2,0,0,0
125852,2,0,1,0,87,0,0,14,6,0,0,5,3,0,0,0,0,38
125882,2,0,7,0,108,0,0,34,0,0,0,2,9,0,0,0,0,6
125932,2,0,1,0,144,2,64,32,18,0,0,0,0,0,0,0,0,2
125933,2,5,0,0,0,191,25,2,0,0,11,0,0,0,0,0,0,4
125964,2,1,2,0,0,35,96,5,0,0,0,0,0,0,0,0,0,0
125970,2,15,3,0,2,44,168,0,11,0,0,0,0,0,0,0,0,0
126032,2,0,1,0,90,0,0,32,3,0,0,0,0,0,0,0,0,14
126047,2,2,5,0,47,8,0,12,150,0,0,2,2,0,0,0,0,0
126076,2,0,2,0,38,0,0,10,1,0,0,54,0,0,0,0,0,0
126130,2,24,17,0,2,0,0,90,0,0,0,1,0,0,0,0,0,9
126131,2,0,1,0,38,10,0,166,61,0,0,1,0,0,0,0,0,2
126138,2,8,0,0,28,33,278,6,72,0,0,0,0,0,0,0,0,2
126160,2,0,0,2,0,25,0,0,58,0,0,0,0,0,0,0,0,4
126161,2,6,1,0,9,0,54,0,30,0,0,0,0,0,0,0,0,86
126168,2,0,1,0,73,0,0,2,0,0,0,0,0,0,0,0,0,10
126193,2,29,1,0,119,6,0,1,3,0,0,0,0,0,10,0,0,6
126241,2,0,0,0,4,150,12,2,58,0,0,0,0,0,0,0,0,0
126248,2,14,0,0,9,144,4,0,110,1,0,0,0,0,0,0,0,1
126272,2,2,1,0,0,260,61,0,14,0,0,0,0,0,0,0,0,6
126340,2,0,2,0,6,16,0,9,2,0,41,0,0,0,0,0,0,99
126402,2,0,0,0,114,0,0,35,0,0,0,0,0,0,0,0,0,0
126404,2,0,0,0,24,16,0,61,0,0,0,70,0,0,0,0,0,0
126416,2,79,0,0,2,2,8,11,96,0,0,3,0,0,0,0,0,0
126431,2,111,2,0,42,0,0,0,20,0,0,0,0,0,0,0,0,0
126433,2,0,0,0,13,0,1,96,33,0,0,7,0,0,0,0,0,4
126470,2,0,1,0,126,0,18,0,0,40,0,6,0,1,0,0,0,9
126512,2,0,0,0,0,0,0,138,2,0,0,0,0,0,0,0,0,5
126514,2,15,2,0,34,4,0,94,26,1,0,2,0,0,0,0,0,0
126543,2,0,9,97,0,0,0,0,0,0,0,0,0,0,0,15,0,0
126559,2,3,0,0,33,0,0,121,3,0,9,0,0,0,0,0,0,0
126574,2,0,1,0,14,5,123,19,48,0,0,0,0,0,0,0,0,3
126590,2,0,0,0,13,0,0,35,1,0,0,11,0,0,0,0,1,72
126605,2,0,0,0,30,6,5,106,2,0,0,8,0,1,0,0,0,16
126608,2,0,1,0,17,0,0,46,0,60,0,1,0,0,0,0,0,6
126629,2,1,1,0,58,0,29,7,176,0,0,0,0,0,0,0,0,12
126640,2,0,1,0,146,15,0,49,7,0,0,0,0,0,0,0,0,2
126659,2,0,3,0,36,0,3,136,0,5,0,2,0,0,0,0,0,0
126687,2,2,0,0,88,0,7,5,0,27,0,2,0,0,0,0,0,1
126692,2,0,0,0,119,6,0,37,3,0,2,0,0,0,1,0,0,0
126694,2,1,0,0,13,0,71,51,9,4,0,2,0,0,0,0,0,0
126738,2,77,12,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
126772,2,2,0,0,7,10,96,33,20,0,0,55,0,0,0,0,0,4
126794,2,0,4,0,15,189,3,6,56,0,0,0,0,0,0,0,0,0
126816,2,1,0,0,0,30,130,19,11,0,0,9,0,0,0,0,0,0
126824,2,2,2,0,26,0,0,122,0,0,0,0,0,0,0,0,0,3
126853,2,9,0,0,132,0,9,22,0,0,0,0,0,0,0,0,0,29
126893,2,1,1,0,43,37,190,0,35,0,0,0,0,0,0,0,0,5
126918,2,0,0,0,155,0,0,60,2,0,0,3,0,0,0,0,0,0
126919,2,1,1,0,0,90,1,0,0,0,0,0,1,0,0,0,0,11
126931,2,3,4,0,12,65,0,15,31,0,0,0,0,0,0,0,0,103
126945,2,1,0,1,9,55,94,0,0,1,0,0,0,0,0,0,0,0
126951,2,0,1,0,218,0,7,36,10,0,0,25,0,0,0,0,0,9
126959,2,0,1,3,0,20,0,148,15,6,0,0,0,0,0,0,0,3
127017,2,0,2,0,111,17,0,26,2,0,1,0,0,0,0,0,0,3
127020,2,0,0,0,0,21,0,77,1,0,0,0,3,0,0,0,0,14
127026,2,0,2,0,9,65,0,4,0,0,0,0,0,0,0,0,0,0
127040,2,0,0,3,2,46,112,0,0,0,0,0,0,0,0,0,0,5
127041,2,0,1,0,44,0,116,1,2,0,0,0,0,0,0,0,0,7
127042,2,0,0,0,125,0,0,8,50,0,0,0,2,0,0,0,0,9
127062,2,0,0,0,88,0,0,26,1,0,0,1,0,0,0,0,0,8
127075,2,86,0,0,2,46,0,0,0,0,0,0,0,0,0,0,0,0
127097,2,0,0,0,39,0,67,177,3,0,0,3,0,0,0,0,0,0
127110,2,8,0,0,121,0,8,2,51,0,0,0,0,0,0,0,0,0
127150,2,0,1,0,61,0,17,0,1,0,0,0,5,0,0,0,0,117
127184,2,0,1,0,67,0,0,1,0,0,0,1,0,0,0,0,0,31
127194,2,0,0,0,18,1,0,76,0,0,0,0,0,0,0,1,0,3
127207,2,0,1,0,3,0,0,6,0,0,0,10,7,0,0,0,0,195
127260,2,0,0,0,22,3,1,25,135,0,0,45,0,0,0,0,0,0
127270,2,0,0,0,54,0,0,30,110,0,0,2,2,0,1,1,0,3
127272,2,0,3,0,0,0,0,14,96,1,22,12,0,0,2,0,0,0
127286,2,0,1,0,12,31,0,110,22,6,0,1,0,1,0,0,0,11
127287,2,0,0,0,15,0,0,19,0,3,0,1,0,0,0,0,0,41
127337,2,6,0,0,96,0,64,22,0,0,0,0,0,0,0,0,0,4
127396,2,0,0,0,90,0,0,27,0,0,0,0,0,0,0,0,0,3
127431,2,6,2,0,27,0,0,45,0,0,0,4,0,0,0,0,0,108
127446,2,4,4,0,14,0,55,18,105,0,0,0,0,0,0,0,0,0
127478,2,2,2,2,5,188,15,5,69,0,4,0,0,0,0,0,0,0
127514,2,3,0,0,0,0,25,105,0,0,0,6,2,0,0,0,0,7
127525,2,3,3,0,42,0,96,2,26,0,0,0,1,0,0,0,0,6
127534,2,0,0,0,88,35,0,9,0,8,0,1,1,0,0,0,0,3
127551,2,1,2,0,48,15,79,3,216,0,0,1,0,0,0,0,0,11
127562,2,1,1,0,6,74,153,5,26,0,0,0,1,0,0,0,0,1
127582,2,0,0,0,0,200,20,0,40,0,0,0,0,0,0,0,0,0
127633,2,2,3,0,25,0,0,13,0,0,0,3,0,0,6,0,0,85
127743,2,0,0,0,27,0,79,3,5,0,0,0,0,0,0,0,0,0
127784,2,9,1,0,0,114,23,0,0,6,0,0,0,0,0,0,0,3
127791,2,134,1,5,16,11,90,0,0,0,0,0,0,0,0,0,0,1
127804,2,0,3,0,24,0,0,144,3,0,0,0,2,0,0,0,0,3
127814,2,0,2,0,59,0,0,153,14,0,0,0,11,0,0,0,0,4
127823,2,2,0,0,35,0,104,171,72,0,0,0,0,0,0,0,0,11
127833,2,5,0,0,150,0,63,19,39,0,0,2,0,0,1,0,0,3
127880,2,1,0,0,27,0,6,51,151,0,0,0,0,0,0,0,0,0
127953,2,155,3,0,6,107,17,5,6,0,8,0,0,0,0,0,0,0
128042,2,3,2,0,103,36,0,0,4,0,0,8,0,0,0,0,0,0
128046,2,0,0,0,12,0,101,7,51,0,0,8,0,0,0,0,0,0
128047,2,0,2,0,29,0,124,13,12,1,0,0,0,0,0,0,0,0
128049,2,0,0,0,144,0,0,78,0,0,0,6,0,0,0,0,0,7
128143,2,78,0,0,7,67,1,0,32,0,0,3,4,0,0,0,0,0
128155,2,0,0,0,83,0,0,29,3,0,0,12,1,0,0,0,0,0
128190,2,0,0,0,13,0,0,49,142,0,0,22,0,0,4,0,0,7
128197,2,1,3,0,3,0,0,0,0,0,82,0,0,0,0,0,0,61
128214,2,0,0,0,21,0,0,61,0,0,0,101,0,0,3,0,0,35
128231,2,0,0,0,3,0,0,31,0,0,0,0,0,0,0,0,0,75
128246,2,0,1,0,37,0,0,20,0,0,2,12,0,0,0,0,0,149
