"message_id","F09F918D","F09F9881","F09FA4AE","E29DA4","F09FA4AC","F09F918F","F09F918E","F09F94A5","F09F928A","F09FA494","F09F92AF","F09F98A2","F09F998F","F09F918C","F09F958A","F09F9988","F09FA4AF","F09F98A1","F09FA4B7","other"
60556,357,18,0,21,0,35,0,0,0,12,0,0,0,0,0,0,0,0,0,0
60659,357,3,0,35,0,24,0,0,0,1,0,2,0,0,0,0,0,0,0,0
61674,357,3,0,4,0,45,0,5,0,3,15,0,0,0,0,0,0,0,0,0
63032,357,0,0,0,0,27,0,0,0,4,55,0,0,0,0,0,0,0,0,1
63483,357,5,0,14,0,41,0,0,0,0,2,0,0,0,0,0,1,0,0,1
66883,357,0,0,16,0,25,5,0,0,1,0,0,0,0,0,0,0,0,0,0
67403,357,0,0,41,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70573,357,5,0,0,0,33,0,0,0,2,0,0,0,4,0,0,0,0,0,0
72276,357,4,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0
53519,356,14,0,11,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53902,356,0,0,62,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54050,356,0,0,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56144,356,0,0,16,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56777,356,24,0,0,0,0,0,4,0,1,0,0,0,0,44,0,0,0,0,0
60453,356,0,0,0,0,0,1,20,0,2,0,0,0,0,20,0,0,0,0,0
60907,356,0,0,0,0,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61560,356,73,6,2,0,8,0,0,0,7,40,0,0,0,0,0,0,0,0,0
62766,356,0,5,1,0,12,0,0,0,3,57,2,0,1,5,0,6,0,0,1
67422,356,3,16,0,2,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0
68222,356,26,6,10,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72318,356,0,0,3,0,15,0,0,0,0,93,0,0,0,0,4,0,0,0,1
53593,355,0,0,14,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0
54292,355,4,0,14,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54597,355,0,0,17,0,77,3,0,0,8,0,0,0,0,0,0,0,0,0,0
55544,355,8,0,34,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58234,355,0,0,12,0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58272,355,30,0,16,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0
61849,355,3,0,3,0,53,0,0,0,12,0,0,0,0,0,0,0,0,0,5
62302,355,0,0,8,0,39,0,0,0,9,0,0,0,0,0,0,0,0,0,2
62876,355,0,0,17,0,5,0,0,0,2,63,0,0,0,0,0,0,0,0,1
63329,355,0,0,17,0,48,2,0,0,0,11,0,0,0,0,0,0,0,0,1
65925,355,0,0,11,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0
66265,355,9,0,8,2,0,3,3,0,21,32,0,51,0,96,0,0,0,0,3
66639,355,0,0,7,0,0,1,0,0,3,30,0,0,0,0,0,0,0,0,0
68807,355,3,0,16,0,70,2,0,0,29,0,0,0,0,0,0,0,0,0,0
53629,354,3,0,50,0,23,0,0,0,2,0,0,0,0,0,0,0,0,0,0
55092,354,0,0,13,0,11,25,25,0,0,0,0,0,0,0,0,0,0,0,0
58146,354,11,0,7,0,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0
61973,354,0,10,11,0,2,0,0,0,0,60,0,0,0,0,0,0,0,0,1
70421,354,0,0,31,0,21,0,0,0,0,7,0,0,0,0,2,0,0,0,0
72417,354,17,0,21,0,20,0,0,0,2,7,0,0,0,0,0,0,0,0,0
53219,353,0,0,7,0,52,4,0,0,3,0,0,0,0,27,0,0,0,0,0
53640,353,0,0,18,0,49,0,0,0,8,0,0,0,0,0,0,0,0,0,0
54494,353,0,0,20,0,6,1,8,0,1,0,0,0,0,0,0,0,0,0,0
56899,353,0,0,27,0,25,0,0,0,4,0,0,0,0,0,0,0,0,0,0
59199,353,37,0,0,0,26,0,0,0,0,0,0,0,0,2,0,0,0,0,0
62681,353,0,0,5,0,44,0,0,0,2,25,0,0,0,0,0,0,0,0,1
63383,353,0,0,16,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,1
64365,353,0,0,0,0,0,0,0,0,1,78,0,0,0,0,0,0,0,0,3
65302,353,0,0,8,0,0,1,0,0,2,67,0,0,0,0,0,0,0,0,1
65898,353,0,0,24,0,0,0,0,0,0,25,0,0,9,0,0,0,0,0,0
66608,353,0,0,33,0,6,0,8,0,0,5,0,0,0,0,0,0,0,0,0
67237,353,0,0,75,0,19,0,0,2,0,24,0,0,2,6,0,0,0,0,0
68241,353,0,0,16,0,61,0,0,0,2,0,0,0,0,0,0,0,0,0,0
56189,352,0,0,33,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57714,352,0,0,30,0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59023,352,0,0,1,0,29,0,1,0,2,0,0,0,0,0,0,0,0,0,0
59284,352,2,0,23,0,20,0,0,0,12,0,0,0,0,0,0,0,0,0,0
59642,352,0,0,9,0,5,0,26,0,1,0,0,0,0,0,0,0,0,0,0
59882,352,0,0,2,0,15,0,0,0,0,0,0,0,0,38,0,0,0,0,0
60364,352,0,0,10,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60572,352,1,0,14,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61298,352,3,0,14,0,44,0,0,0,3,0,0,0,0,9,0,0,0,0,0
61308,352,0,0,82,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0
64177,352,1,0,15,0,38,0,0,0,3,3,0,0,0,1,0,0,0,0,1
64537,352,0,1,22,0,0,0,0,0,4,16,0,1,0,0,0,0,0,0,1
65661,352,9,0,34,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66456,352,0,0,0,0,4,0,0,0,0,67,0,0,0,0,0,0,0,0,0
67248,352,2,0,11,2,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0
53686,351,1,0,14,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0
56195,351,9,0,0,0,28,0,0,0,6,0,0,0,0,0,0,0,0,0,0
56475,351,82,0,6,0,24,6,0,0,5,0,0,0,0,0,0,0,0,0,0
58580,351,4,0,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59411,351,0,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59897,351,1,0,0,0,34,0,0,0,15,0,0,4,0,17,0,2,0,0,0
60471,351,5,0,10,0,2,0,0,0,3,0,0,0,0,0,0,0,15,0,0
61399,351,4,0,0,0,0,2,2,1,19,48,0,0,0,0,0,0,0,0,0
61445,351,9,0,31,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0
64146,351,1,0,0,0,29,0,0,0,4,9,0,0,0,0,0,0,0,0,1
65548,351,1,10,1,3,2,0,1,0,20,0,1,0,5,0,0,0,0,0,2
65595,351,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66671,351,0,5,27,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67177,351,0,7,5,0,4,0,14,42,9,0,3,104,0,0,0,11,0,0,5
67257,351,14,0,39,2,30,0,0,0,7,0,0,0,0,0,0,0,0,0,0
67927,351,0,0,48,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0
69539,351,31,3,25,0,12,0,0,0,13,0,0,0,0,0,2,4,0,0,0
70604,351,0,4,5,0,35,0,0,0,0,22,0,0,0,0,0,0,0,0,0
53378,350,0,0,59,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53706,350,1,0,35,0,42,0,0,0,0,0,0,0,0,0,0,0,0,4,0
54003,350,1,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54354,350,0,0,38,0,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0
64167,350,0,0,5,0,15,0,0,0,9,63,0,0,0,0,0,0,0,0,1
65063,350,29,0,41,0,8,0,0,6,4,0,0,0,0,0,0,0,0,0,1
65952,350,1,0,64,0,24,0,0,0,9,0,0,0,1,0,0,0,0,0,0
68079,350,0,0,15,0,38,0,0,0,1,15,0,0,0,0,0,0,0,0,0
69548,350,0,0,10,0,49,2,0,2,10,0,0,2,0,0,0,0,0,0,1
70697,350,0,0,38,0,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0
71410,350,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53735,349,0,0,23,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53948,349,0,0,8,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
54980,349,81,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55419,349,0,0,8,0,55,5,2,0,16,0,0,0,0,0,0,0,0,0,0
55816,349,0,0,31,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
55895,349,7,0,8,0,29,0,0,0,2,0,0,0,0,0,0,0,0,0,0
57307,349,0,0,13,0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58546,349,1,0,38,0,22,0,0,0,0,0,0,0,0,7,0,0,0,0,0
58692,349,0,0,49,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59113,349,0,0,9,0,0,0,1,0,62,0,0,0,0,0,0,0,0,0,0
61405,349,16,0,9,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
66450,349,0,0,0,0,0,0,8,0,0,58,0,0,0,0,4,0,3,0,0
66655,349,1,0,4,0,34,0,0,0,3,0,0,15,0,0,0,0,0,0,0
66813,349,0,0,15,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
68600,349,0,0,45,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
56833,348,0,0,18,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57332,348,0,0,38,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59323,348,2,0,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0
59432,348,0,0,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
60378,348,2,0,9,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60396,348,18,0,1,0,44,0,0,0,21,0,0,0,0,0,0,0,0,0,0
60495,348,3,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60522,348,2,0,19,0,0,0,0,0,7,0,0,80,0,0,0,0,0,0,0
65694,348,0,5,10,1,6,0,0,0,0,51,0,0,1,0,0,0,0,0,0
67825,348,0,0,24,0,9,0,0,0,2,75,0,0,0,0,0,0,0,0,0
70184,348,0,0,24,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2
70398,348,10,0,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
52910,347,111,0,3,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53201,347,0,0,0,0,22,4,0,0,3,0,0,0,0,0,0,0,0,0,0
53648,347,13,0,2,0,61,0,0,0,12,0,0,0,0,0,0,0,0,0,0
61857,347,2,0,12,0,42,0,0,0,22,0,0,0,0,0,0,0,0,0,1
62794,347,4,0,37,0,25,3,1,0,2,0,0,0,0,0,0,0,0,0,1
63235,347,0,0,9,0,63,0,1,0,1,0,0,0,2,0,0,0,0,0,1
64333,347,0,0,0,0,0,0,0,0,1,8,0,0,0,48,0,0,0,0,1
65164,347,57,0,14,0,10,0,0,0,6,33,1,0,2,9,0,0,0,0,1
65971,347,0,0,3,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68422,347,0,0,9,0,0,0,0,0,2,46,0,0,1,0,0,0,0,0,0
53786,346,0,0,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,5
56447,346,0,0,14,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56748,346,3,0,22,0,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0
57747,346,1,0,20,0,53,0,0,0,3,0,0,0,0,0,0,0,0,0,0
60363,346,0,0,0,0,25,0,0,0,13,0,0,0,0,0,0,0,0,0,0
60450,346,0,2,13,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0
60674,346,6,0,9,0,33,0,0,0,0,0,0,0,0,4,0,0,0,0,0
60806,346,1,0,1,0,1,0,14,0,6,0,47,3,0,0,0,0,0,0,0
60808,346,1,0,3,0,0,0,0,0,8,47,0,0,0,0,0,0,0,0,0
61314,346,0,2,18,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61982,346,0,0,6,3,0,0,4,0,3,47,114,0,0,24,0,0,0,0,2
62738,346,0,0,25,0,41,0,0,0,4,0,0,6,0,0,0,0,0,0,2
62917,346,0,0,6,0,6,0,0,0,2,72,0,9,2,1,0,0,0,0,2
70359,346,4,0,0,0,31,0,0,0,10,4,0,0,7,0,0,0,0,0,0
53177,345,0,0,11,0,59,1,0,0,3,0,0,0,0,0,0,0,0,0,0
55347,345,4,0,47,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56735,345,0,0,18,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0
57741,345,0,0,15,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59619,345,0,0,6,0,37,0,0,0,14,0,0,0,0,0,0,0,0,0,0
59911,345,0,0,16,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60404,345,4,0,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61760,345,0,0,6,0,0,0,3,0,21,0,0,0,0,0,0,0,0,0,0
61868,345,0,0,8,0,51,0,0,0,1,10,0,0,0,0,0,0,0,0,1
61978,345,1,3,13,0,0,0,9,0,49,0,10,0,0,31,0,0,0,0,1
62011,345,0,0,50,0,26,0,1,0,1,0,0,0,0,0,0,0,0,0,2
62058,345,0,0,21,0,35,3,0,0,23,0,0,0,0,88,0,0,0,0,0
63050,345,0,0,18,0,0,0,0,0,1,28,0,0,0,0,0,0,0,0,2
66371,345,0,0,26,0,0,0,2,0,14,0,0,9,0,0,0,0,0,0,0
66811,345,0,0,35,0,27,0,3,0,0,0,0,0,0,2,0,0,0,0,0
68220,345,3,0,5,0,0,0,26,0,5,0,0,0,0,0,1,0,0,0,0
68846,345,1,0,38,0,22,0,0,0,0,4,0,0,0,0,0,0,0,0,0
53565,344,69,0,0,0,24,0,0,0,0,0,0,0,0,6,0,0,0,0,0
54433,344,0,0,8,0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0
55084,344,12,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57535,344,0,0,21,0,38,0,0,0,2,0,0,0,0,14,0,0,0,0,0
61565,344,12,0,0,0,53,0,0,0,7,0,0,0,0,0,0,0,0,0,0
62847,344,2,186,0,0,0,5,0,0,1,7,0,0,0,0,0,0,0,0,2
63130,344,3,0,13,0,24,0,0,0,7,0,0,0,0,51,0,0,0,0,1
64507,344,0,0,77,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1
66066,344,0,7,44,0,11,14,0,0,9,0,0,2,0,0,0,3,0,0,3
67036,344,0,0,32,0,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67336,344,25,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
69962,344,2,0,16,0,29,0,0,0,7,0,0,0,0,0,0,0,0,0,0
70774,344,2,3,6,0,4,0,0,0,6,59,0,0,0,0,1,0,0,0,3
72180,344,0,0,13,0,28,0,0,0,0,56,0,0,0,0,0,0,0,0,0
53874,343,0,0,76,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53908,343,2,0,49,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54598,343,4,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
55265,343,1,0,21,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55328,343,0,0,14,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56369,343,9,0,13,0,70,1,0,0,4,0,0,0,0,0,0,0,0,24,0
59180,343,5,0,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61568,343,9,5,41,0,2,0,0,0,7,0,0,0,0,4,0,0,0,0,0
61588,343,0,0,4,0,45,0,0,0,1,5,0,0,0,0,0,0,0,0,0
63518,343,0,0,62,0,15,3,0,0,7,0,0,0,0,0,0,0,0,0,1
65188,343,33,0,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4
66046,343,3,0,25,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66349,343,31,0,2,0,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0
67665,343,6,0,0,0,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0
67881,343,56,0,8,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69380,343,0,0,2,0,36,0,0,0,10,6,0,0,5,0,0,0,1,0,1
52977,342,12,0,17,0,35,0,4,0,2,0,0,0,0,0,0,0,0,0,0
53159,342,0,0,42,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0
53336,342,50,0,1,0,14,0,1,0,11,0,0,0,0,0,0,0,0,0,0
53363,342,15,0,1,0,16,0,0,0,24,0,0,0,0,0,0,0,0,0,0
54021,342,1,0,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54832,342,0,0,11,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55352,342,0,0,22,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59182,342,0,0,12,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59192,342,0,0,21,0,42,0,0,0,0,0,0,0,0,5,0,0,0,0,0
60176,342,7,0,2,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60438,342,13,0,0,0,40,0,0,0,3,0,0,0,0,0,0,0,0,0,0
62303,342,5,0,8,0,79,0,1,0,4,0,0,0,0,0,0,0,0,0,1
62360,342,47,25,1,0,69,0,0,0,4,0,0,0,9,0,0,0,0,0,2
62432,342,0,0,1,0,0,0,9,0,0,23,0,0,7,0,0,0,0,0,1
62754,342,0,0,21,0,47,0,0,0,2,0,0,0,0,0,0,0,0,0,1
62985,342,0,3,1,0,29,0,0,0,11,0,0,1,0,0,0,0,0,0,2
63756,342,0,0,0,0,38,0,1,0,2,0,0,0,0,0,0,0,0,0,2
64511,342,2,0,6,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,1
65226,342,9,0,0,0,4,0,0,0,4,0,0,0,0,1,0,0,0,0,2
70040,342,0,0,33,0,15,0,0,0,6,0,0,0,0,0,0,0,0,0,0
57445,341,3,0,8,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57631,341,0,0,40,0,22,0,0,0,4,0,0,0,0,0,0,0,0,0,0
58015,341,0,0,57,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60429,341,0,0,12,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61174,341,5,3,26,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
62132,341,7,1,6,0,1,21,12,0,91,16,0,0,0,0,10,0,0,0,6
62308,341,4,0,0,0,37,0,0,0,0,2,0,0,0,0,0,0,0,0,1
63174,341,3,1,11,0,17,0,0,0,5,0,0,0,0,0,0,0,0,0,1
66101,341,0,0,16,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,1
68649,341,0,0,1,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
69002,341,0,0,4,0,0,0,0,0,2,18,21,7,0,0,1,0,0,0,0
71682,341,0,0,27,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72170,341,5,0,0,0,47,0,2,0,1,0,0,0,0,0,0,0,0,0,0
53643,340,0,0,6,0,23,0,13,0,2,0,0,0,0,0,0,0,0,5,0
53901,340,17,0,29,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0
54133,340,2,0,0,0,31,3,0,0,1,0,0,0,0,0,0,0,0,2,0
55357,340,0,0,39,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58302,340,3,0,4,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60079,340,0,1,12,0,17,0,0,0,1,30,0,0,0,0,0,0,0,0,0
60373,340,0,161,18,4,5,1,0,27,1,0,0,0,0,0,0,5,0,0,0
60885,340,0,0,14,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61102,340,3,0,1,0,25,0,0,0,15,0,0,0,0,0,0,0,0,0,0
65894,340,0,0,0,0,1,0,0,0,1,76,0,0,12,2,0,0,0,0,0
66413,340,0,0,15,0,0,0,1,0,0,0,0,8,0,0,20,0,0,0,0
67025,340,0,0,44,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67214,340,0,0,0,0,45,0,0,0,4,0,0,0,12,0,0,0,0,0,0
67637,340,0,0,14,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0
53234,339,34,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53805,339,0,0,10,0,37,0,0,0,3,0,0,0,0,0,0,0,0,0,0
53933,339,0,0,53,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54091,339,0,0,63,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54723,339,35,0,0,0,58,1,0,0,2,0,0,0,0,0,0,0,0,0,0
58166,339,0,0,52,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58785,339,4,0,16,0,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59073,339,1,0,54,0,27,1,0,0,7,0,0,0,0,0,0,0,0,0,0
59873,339,5,0,34,0,0,0,0,0,0,0,0,9,0,45,0,0,0,0,0
61366,339,19,0,19,0,16,3,0,0,33,2,0,1,0,0,0,0,0,0,0
62101,339,2,0,19,0,0,0,1,0,11,28,0,0,5,7,0,0,0,0,1
64518,339,0,0,8,0,0,0,0,0,1,0,0,3,0,32,0,0,0,0,1
68308,339,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
68316,339,0,0,1,0,32,0,0,0,1,0,15,0,0,0,0,0,0,0,0
69799,339,4,0,37,0,47,0,0,0,0,0,0,6,0,0,3,0,0,0,0
70060,339,0,0,0,0,12,0,0,0,5,76,0,0,0,0,0,0,0,0,0
53049,338,12,0,25,0,0,3,1,0,7,0,0,0,0,0,0,0,0,0,0
53518,338,0,0,11,0,0,0,8,0,4,0,0,0,0,1,0,0,0,0,0
53979,338,0,0,55,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0
54353,338,0,0,0,0,0,2,18,0,69,0,0,0,0,0,0,0,0,0,0
54419,338,0,0,33,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
58092,338,0,0,6,0,45,0,0,0,3,0,0,0,0,0,0,0,0,0,0
61159,338,0,0,12,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62326,338,0,0,2,0,0,0,0,0,1,48,0,0,0,0,0,0,0,0,1
66493,338,21,0,0,0,0,0,29,0,4,0,0,0,0,0,0,0,0,0,0
67899,338,0,0,11,0,1,0,0,0,9,0,0,52,0,0,0,0,0,0,0
67954,338,8,0,0,0,0,0,1,0,4,58,0,0,0,0,0,0,0,0,0
68164,338,0,0,2,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0
70271,338,49,0,11,0,30,0,2,0,0,11,0,0,0,0,0,0,0,0,0
54637,337,0,0,30,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0
56881,337,0,0,6,0,52,3,0,0,13,0,0,0,0,0,0,0,0,0,0
59941,337,0,0,16,0,52,0,0,0,3,0,0,0,0,0,0,0,0,0,0
62552,337,0,1,33,0,20,0,0,0,6,0,0,0,0,0,0,0,0,0,2
64647,337,3,0,25,0,62,0,3,0,0,0,0,0,2,0,0,0,0,0,1
64791,337,1,0,6,0,39,0,0,0,7,0,0,17,0,0,0,0,0,0,1
65378,337,7,0,16,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1
69124,337,0,0,13,0,53,0,0,0,6,3,0,0,0,0,0,0,0,0,0
53296,336,6,0,3,0,17,0,0,0,19,0,0,0,0,0,0,0,0,0,0
54552,336,7,0,14,0,39,0,0,0,7,0,0,0,0,0,0,0,0,0,0
56222,336,0,0,66,0,11,0,14,0,8,0,0,0,0,46,0,0,0,0,0
61266,336,9,0,4,0,28,0,0,0,0,68,0,0,0,0,0,0,0,0,0
61858,336,0,0,1,0,0,0,0,0,5,28,0,0,35,5,0,0,0,0,1
62148,336,0,0,40,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1
63350,336,0,0,18,0,30,0,0,0,0,9,0,0,0,17,0,0,0,0,1
63919,336,0,0,15,0,0,0,0,0,0,34,0,0,3,0,0,0,0,0,1
64746,336,0,0,19,0,15,1,0,0,3,39,0,0,0,0,0,0,0,0,1
66045,336,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66224,336,204,0,0,18,0,4,0,40,3,0,0,0,8,0,9,0,0,0,0
70958,336,0,0,18,0,8,0,0,0,2,0,0,0,0,2,0,0,0,0,0
72463,336,83,0,1,3,8,0,0,4,2,13,0,0,0,0,27,0,0,0,0
56608,335,6,0,15,0,38,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57010,335,0,0,115,0,43,2,0,0,1,0,0,0,0,0,0,0,0,0,0
59891,335,0,0,30,0,15,0,0,0,6,0,0,0,0,0,0,0,0,0,0
60241,335,6,0,2,0,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0
61377,335,0,0,5,0,2,0,0,0,1,41,0,0,0,0,0,0,0,0,0
62275,335,16,0,0,0,44,1,0,0,1,0,0,0,19,0,0,0,0,0,4
62697,335,0,1,18,0,59,0,0,0,3,9,0,0,2,0,0,0,0,0,1
63619,335,42,3,20,0,7,0,0,1,0,0,0,0,2,0,0,0,0,0,2
66064,335,20,2,12,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0
67622,335,0,0,2,0,21,0,0,0,0,18,0,0,0,0,0,0,0,0,0
67882,335,0,0,2,21,0,0,0,0,5,36,0,0,0,0,0,0,0,0,4
55423,334,0,0,19,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58553,334,0,0,45,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59472,334,0,0,13,0,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0
60199,334,5,0,4,0,13,0,0,0,1,0,0,0,0,28,0,0,0,0,0
60653,334,11,0,4,0,28,0,23,0,5,3,0,0,0,0,0,0,0,0,0
61031,334,4,1,12,0,34,0,7,0,13,0,0,0,0,0,0,0,0,0,0
63393,334,2,0,22,0,7,0,1,0,3,35,0,0,0,0,0,0,0,0,1
64992,334,0,0,4,0,0,0,0,0,1,43,0,0,7,0,0,0,0,0,1
66476,334,5,0,25,0,0,0,2,0,1,0,0,13,0,3,0,0,0,0,10
66600,334,9,0,4,0,4,0,0,0,4,80,0,0,0,0,0,0,0,0,0
66888,334,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69196,334,0,0,87,0,42,0,0,0,3,0,0,0,0,0,0,0,0,0,0
69364,334,0,1,43,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0
71143,334,0,0,39,0,72,0,0,0,0,0,6,0,0,0,0,0,0,0,0
72165,334,2,0,2,0,0,0,5,0,0,30,62,0,0,5,0,0,0,0,0
52760,333,0,0,0,0,44,0,16,0,0,0,0,0,0,0,0,0,0,0,0
52937,333,96,0,1,0,7,3,19,0,1,0,0,0,0,0,0,0,0,0,0
53110,333,0,0,9,0,0,2,33,0,3,0,0,0,0,0,0,0,0,0,0
