,channel_id,message_id,emo,count,TS,posted,time_end,censor_point.x,hourly_end,censor_point.y
231,1535416724,75599,F09F9881,16,NA,NA,NA,NA,20,50.1216666666667
232,1535416724,75599,F09F9881,17,2024-12-11 15:00:07,2024-12-10 17:52:42,21.1236111111111,50.1216666666667,21,50.1216666666667
233,1535416724,75599,F09F9881,17,NA,NA,NA,NA,22,50.1216666666667
234,1535416724,75599,F09F9881,17,NA,NA,NA,NA,23,50.1216666666667
235,1535416724,75599,F09F9881,17,NA,NA,NA,NA,24,50.1216666666667
236,1535416724,75599,F09F9881,17,NA,NA,NA,NA,25,50.1216666666667
237,1535416724,75599,F09F9881,17,NA,NA,NA,NA,26,50.1216666666667
238,1535416724,75599,F09F9881,17,NA,NA,NA,NA,27,50.1216666666667
239,1535416724,75599,F09F9881,17,NA,NA,NA,NA,28,50.1216666666667
240,1535416724,75599,F09F9881,17,NA,NA,NA,NA,29,50.1216666666667
241,1535416724,75599,F09F9881,17,NA,NA,NA,NA,30,50.1216666666667
242,1535416724,75599,F09F9881,17,NA,NA,NA,NA,31,50.1216666666667
243,1535416724,75599,F09F9881,17,NA,NA,NA,NA,32,50.1216666666667
244,1535416724,75599,F09F9881,17,NA,NA,NA,NA,33,50.1216666666667
245,1535416724,75599,F09F9881,17,NA,NA,NA,NA,34,50.1216666666667
246,1535416724,75599,F09F9881,17,NA,NA,NA,NA,35,50.1216666666667
247,1535416724,75599,F09F9881,17,NA,NA,NA,NA,36,50.1216666666667
248,1535416724,75599,F09F9881,18,2024-12-12 07:05:07,2024-12-10 17:52:42,37.2069444444444,50.1216666666667,37,50.1216666666667
249,1535416724,75599,F09F9881,18,NA,NA,NA,NA,38,50.1216666666667
250,1535416724,75599,F09F9881,18,NA,NA,NA,NA,39,50.1216666666667
251,1535416724,75599,F09F9881,18,NA,NA,NA,NA,40,50.1216666666667
252,1535416724,75599,F09F9881,18,NA,NA,NA,NA,41,50.1216666666667
253,1535416724,75599,F09F9881,18,NA,NA,NA,NA,42,50.1216666666667
254,1535416724,75599,F09F9881,18,NA,NA,NA,NA,43,50.1216666666667
255,1535416724,75599,F09F9881,18,NA,NA,NA,NA,44,50.1216666666667
256,1535416724,75599,F09F9881,18,NA,NA,NA,NA,45,50.1216666666667
257,1535416724,75599,F09F9881,18,NA,NA,NA,NA,46,50.1216666666667
258,1535416724,75599,F09F9881,18,NA,NA,NA,NA,47,50.1216666666667
259,1535416724,75599,F09F9881,18,NA,NA,NA,NA,48,50.1216666666667
260,1535416724,75599,F09F9881,18,NA,NA,NA,NA,49,50.1216666666667
261,1535416724,75599,F09F9881,18,NA,NA,NA,NA,50,50.1216666666667
