"","message_id","hex_u_emo","count","Emoji","Unicode.codepoint","Occurrences","Position","Negative","Neutral","Positive","Substituted","negative_norm","neutral_norm","positive_norm","neutral","positive","negative"
"40",88579,"F09F9881",14,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,4.14435815440841,8.0776610324349,1.77798081315669
"41",88581,"F09F918D",20,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,4.96224379719525,12.740021574973,2.29773462783172
"42",88581,"F09F9881",1,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.296025582457743,0.576975788031064,0.126998629511192
"43",88582,"F09F918D",20,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,4.96224379719525,12.740021574973,2.29773462783172
"44",88583,"F09F918D",14,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,3.47357065803668,8.91801510248112,1.6084142394822
"45",88584,"F09F918D",26,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.45091693635383,16.5620280474649,2.98705501618123
"46",88585,"F09F918D",47,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,11.6612729234088,29.9390507011866,5.39967637540453
"47",88586,"E29DA4",2,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.331428571428571,1.58037267080745,0.0881987577639751
"48",88586,"F09F918D",11,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,2.72923408845739,7.00701186623517,1.26375404530744
"49",88587,"F09F918D",15,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,3.72168284789644,9.55501618122977,1.72330097087379
"50",88588,"F09F918D",15,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,3.72168284789644,9.55501618122977,1.72330097087379
"51",88589,"F09F98B1",17,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,4.79911504424779,7.71769911504425,4.48318584070796
"52",88590,"F09F918D",12,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,2.97734627831715,7.64401294498382,1.37864077669903
"53",88590,"F09F98B1",2,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.564601769911504,0.907964601769911,0.527433628318584
"54",88591,"E29DA4",3,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.497142857142857,2.37055900621118,0.132298136645963
"55",88591,"F09F918D",32,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.93959007551241,20.3840345199568,3.67637540453074
"56",88592,"F09F918D",23,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.70658036677454,14.651024811219,2.64239482200647
"57",88593,"F09F918D",21,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.21035598705502,13.3770226537217,2.4126213592233
"58",88593,"F09F98B1",2,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.564601769911504,0.907964601769911,0.527433628318584
"59",88594,"F09F918D",37,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,9.18015102481122,23.5690399137001,4.25080906148867
"60",88596,"E29DA4",59,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,9.77714285714286,46.6209937888199,2.60186335403727
"61",88596,"F09F918D",18,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,4.46601941747573,11.4660194174757,2.06796116504854
"62",88597,"F09F918D",36,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,8.93203883495146,22.9320388349515,4.13592233009709
"63",88598,"F09F918D",16,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,3.9697950377562,10.1920172599784,1.83818770226537
"64",88598,"F09F98B1",7,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,1.97610619469027,3.17787610619469,1.84601769911504
"65",88599,"E29DA4",51,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,8.45142857142857,40.2995031055901,2.24906832298137
"66",88600,"E29DA4",4,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.662857142857143,3.16074534161491,0.17639751552795
"67",88600,"F09F918D",36,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,8.93203883495146,22.9320388349515,4.13592233009709
"68",88601,"E29DA4",14,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,2.32,11.0626086956522,0.617391304347826
"69",88601,"F09F918D",33,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,8.18770226537217,21.0210355987055,3.79126213592233
"70",88602,"E29DA4",3,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.497142857142857,2.37055900621118,0.132298136645963
"71",88602,"F09F918D",47,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,11.6612729234088,29.9390507011866,5.39967637540453
"72",88604,"E29DA4",1,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.165714285714286,0.790186335403727,0.0440993788819876
"73",88604,"F09F918D",17,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,4.21790722761597,10.8290183387271,1.95307443365696
"74",88605,"F09F918D",35,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,8.68392664509169,22.2950377562028,4.0210355987055
"75",88605,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"76",88606,"F09F918D",21,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.21035598705502,13.3770226537217,2.4126213592233
"77",88607,"E29DA4",1,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.165714285714286,0.790186335403727,0.0440993788819876
"78",88607,"F09F918D",33,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,8.18770226537217,21.0210355987055,3.79126213592233
"79",88608,"E29DA4",5,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.828571428571429,3.95093167701863,0.220496894409938
"80",88608,"F09F918D",17,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,4.21790722761597,10.8290183387271,1.95307443365696
"81",88609,"E29DA4",17,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,2.81714285714286,13.4331677018634,0.749689440993789
"82",88609,"F09F918D",8,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.9848975188781,5.09600862998921,0.919093851132686
"83",88610,"E29DA4",1,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.165714285714286,0.790186335403727,0.0440993788819876
"84",88610,"F09F918D",17,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,4.21790722761597,10.8290183387271,1.95307443365696
"85",88611,"E29DA4",1,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.165714285714286,0.790186335403727,0.0440993788819876
"86",88611,"F09F918D",10,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,2.48112189859763,6.37001078748652,1.14886731391586
"87",88611,"F09F9881",30,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,8.8807674737323,17.3092736409319,3.80995888533577
"88",88612,"F09F918D",39,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,9.67637540453075,24.8430420711974,4.48058252427184
"89",88613,"E29DA4",2,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.331428571428571,1.58037267080745,0.0881987577639751
"90",88613,"F09F918D",31,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.69147788565264,19.7470334412082,3.56148867313916
"91",88614,"E29DA4",8,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,1.32571428571429,6.32149068322981,0.352795031055901
"92",88614,"F09F918D",52,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,12.9018338727077,33.1240560949299,5.97411003236246
"93",88615,"F09F918D",23,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.70658036677454,14.651024811219,2.64239482200647
"94",88615,"F09F9881",17,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,5.03243490178164,9.80858839652809,2.15897670169027
"95",88615,"F09F98B1",1,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.282300884955752,0.453982300884956,0.263716814159292
"96",88616,"E29DA4",15,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,2.48571428571429,11.8527950310559,0.661490683229814
"97",88616,"F09F918D",31,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.69147788565264,19.7470334412082,3.56148867313916
"98",88617,"E29DA4",9,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,1.49142857142857,7.11167701863354,0.396894409937888
"99",88617,"F09F918D",34,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,8.43581445523193,21.6580366774542,3.90614886731392
"100",88626,"E29DA4",5,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.828571428571429,3.95093167701863,0.220496894409938
"101",88626,"F09F918D",42,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,10.42071197411,26.7540453074434,4.8252427184466
"102",88627,"F09F918D",28,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.94714131607336,17.8360302049622,3.2168284789644
"103",88628,"E29DA4",3,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.497142857142857,2.37055900621118,0.132298136645963
"104",88628,"F09F918D",26,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.45091693635383,16.5620280474649,2.98705501618123
"105",88629,"F09F918D",44,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,10.9169363538296,28.0280474649407,5.05501618122977
"106",88630,"E29DA4",3,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.497142857142857,2.37055900621118,0.132298136645963
"107",88630,"F09F918D",49,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,12.1574973031284,31.2130528586839,5.6294498381877
"108",88631,"F09F98B1",19,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,5.36371681415929,8.62566371681416,5.01061946902655
"109",88632,"E29DA4",4,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.662857142857143,3.16074534161491,0.17639751552795
"110",88632,"F09F918D",42,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,10.42071197411,26.7540453074434,4.8252427184466
"111",88632,"F09F9881",2,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.592051164915486,1.15395157606213,0.253997259022385
"112",88633,"E29DA4",4,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.662857142857143,3.16074534161491,0.17639751552795
"113",88633,"F09F918D",41,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,10.1725997842503,26.1170442286947,4.71035598705502
"114",88634,"F09F918D",18,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,4.46601941747573,11.4660194174757,2.06796116504854
"115",88635,"E29DA4",2,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.331428571428571,1.58037267080745,0.0881987577639751
"116",88635,"F09F918D",29,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.19525350593312,18.4730312837109,3.33171521035599
"117",88637,"E29DA4",7,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,1.16,5.53130434782609,0.308695652173913
"118",88637,"F09F918D",32,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.93959007551241,20.3840345199568,3.67637540453074
"119",88638,"F09F918D",44,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,10.9169363538296,28.0280474649407,5.05501618122977
"120",88639,"F09F918D",37,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,9.18015102481122,23.5690399137001,4.25080906148867
"121",88640,"E29DA4",15,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,2.48571428571429,11.8527950310559,0.661490683229814
"122",88640,"F09F918D",35,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,8.68392664509169,22.2950377562028,4.0210355987055
"123",88641,"E29DA4",31,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,5.13714285714286,24.4957763975155,1.36708074534161
"124",88641,"F09F918D",17,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,4.21790722761597,10.8290183387271,1.95307443365696
"125",88642,"F09F918D",3,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.744336569579288,1.91100323624595,0.344660194174757
"126",88643,"F09F918D",6,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.48867313915858,3.82200647249191,0.689320388349514
"127",88644,"F09F918D",25,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.20280474649407,15.9250269687163,2.87216828478964
"128",88645,"F09F918D",2,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.496224379719525,1.2740021574973,0.229773462783172
"129",88645,"F09F98A2",2,"😢",128546,749,0.813896833,288,168,293,"",0.384512683578104,0.224299065420561,0.391188251001335,0.448598130841121,0.78237650200267,0.769025367156208
"130",88645,"F09F98B1",7,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,1.97610619469027,3.17787610619469,1.84601769911504
"131",88646,"F09F918D",8,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.9848975188781,5.09600862998921,0.919093851132686
"132",88646,"F09F9881",1,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.296025582457743,0.576975788031064,0.126998629511192
"133",88647,"F09F918D",6,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.48867313915858,3.82200647249191,0.689320388349514
"134",88648,"F09F918D",5,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.24056094929881,3.18500539374326,0.574433656957929
"135",88649,"F09F918D",28,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.94714131607336,17.8360302049622,3.2168284789644
"136",88650,"F09F918D",30,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.44336569579288,19.1100323624595,3.44660194174757
"137",88651,"F09F918D",12,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,2.97734627831715,7.64401294498382,1.37864077669903
"138",88652,"F09F918D",16,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,3.9697950377562,10.1920172599784,1.83818770226537
"139",88652,"F09F9881",1,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.296025582457743,0.576975788031064,0.126998629511192
"140",88653,"F09F918D",23,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.70658036677454,14.651024811219,2.64239482200647
"141",88654,"F09F918D",23,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.70658036677454,14.651024811219,2.64239482200647
"142",88655,"F09F918D",8,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.9848975188781,5.09600862998921,0.919093851132686
"143",88656,"F09F918D",15,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,3.72168284789644,9.55501618122977,1.72330097087379
"144",88657,"E29DA4",5,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.828571428571429,3.95093167701863,0.220496894409938
"145",88657,"F09F918D",26,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.45091693635383,16.5620280474649,2.98705501618123
"146",88658,"E29DA4",2,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.331428571428571,1.58037267080745,0.0881987577639751
"147",88658,"F09F918D",21,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.21035598705502,13.3770226537217,2.4126213592233
"148",88659,"E29DA4",6,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.994285714285714,4.74111801242236,0.264596273291925
"149",88659,"F09F918D",24,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.9546925566343,15.2880258899676,2.75728155339806
"150",88660,"E29DA4",10,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,1.65714285714286,7.90186335403727,0.440993788819876
"151",88660,"F09F918D",30,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.44336569579288,19.1100323624595,3.44660194174757
"152",88661,"F09F918D",29,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.19525350593312,18.4730312837109,3.33171521035599
"153",88662,"F09F918D",17,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,4.21790722761597,10.8290183387271,1.95307443365696
"154",88663,"F09F918D",13,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,3.22545846817691,8.28101402373247,1.49352750809061
"155",88664,"F09F918D",21,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,5.21035598705502,13.3770226537217,2.4126213592233
"156",88665,"F09F918D",2,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.496224379719525,1.2740021574973,0.229773462783172
"157",88665,"F09F9881",20,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,5.92051164915486,11.5395157606213,2.53997259022385
"158",88666,"E29DA4",3,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.497142857142857,2.37055900621118,0.132298136645963
"159",88666,"F09F918D",9,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,2.23300970873786,5.73300970873786,1.03398058252427
"160",88667,"F09F918D",4,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.992448759439051,2.54800431499461,0.459546925566343
"161",88668,"F09F918D",6,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.48867313915858,3.82200647249191,0.689320388349514
"162",88669,"F09F918D",6,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.48867313915858,3.82200647249191,0.689320388349514
"163",88670,"F09F918D",5,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,1.24056094929881,3.18500539374326,0.574433656957929
"164",88670,"F09F9881",3,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.88807674737323,1.73092736409319,0.380995888533577
"165",88671,"F09F918D",9,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,2.23300970873786,5.73300970873786,1.03398058252427
"166",88672,"F09F918D",3,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.744336569579288,1.91100323624595,0.344660194174757
"167",88672,"F09F9881",16,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,4.73640931932389,9.23161260849703,2.03197807217908
"168",88672,"F09F98B1",1,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,0.282300884955752,0.453982300884956,0.263716814159292
"169",88673,"F09F918D",1,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.248112189859763,0.637001078748652,0.114886731391586
"170",88673,"F09F9881",12,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,3.55230698949292,6.92370945637277,1.52398355413431
"171",88674,"F09F918D",2,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.496224379719525,1.2740021574973,0.229773462783172
"172",88674,"F09F9881",19,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,5.62448606669712,10.9625399725902,2.41297396071265
"173",88675,"F09F918D",26,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.45091693635383,16.5620280474649,2.98705501618123
"174",88676,"E29DA4",3,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,0.497142857142857,2.37055900621118,0.132298136645963
"175",88676,"F09F918D",29,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,7.19525350593312,18.4730312837109,3.33171521035599
"176",88677,"F09F918D",10,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,2.48112189859763,6.37001078748652,1.14886731391586
"177",88678,"F09F918D",40,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,9.92448759439051,25.4800431499461,4.59546925566343
"178",88678,"F09F9881",5,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,1.48012791228872,2.88487894015532,0.634993147555962
"179",88679,"F09F918D",19,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,4.71413160733549,12.1030204962244,2.18284789644013
"180",88680,"F09F918D",34,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,8.43581445523193,21.6580366774542,3.90614886731392
"181",88681,"F09F918D",9,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,2.23300970873786,5.73300970873786,1.03398058252427
"182",88681,"F09F9881",21,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,6.21653723161261,12.1164915486524,2.66697121973504
"183",88682,"F09F918D",26,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.45091693635383,16.5620280474649,2.98705501618123
"184",88683,"E29DA4",10,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,1.65714285714286,7.90186335403727,0.440993788819876
"185",88683,"F09F918D",33,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,8.18770226537217,21.0210355987055,3.79126213592233
"186",88684,"F09F918D",53,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,13.1499460625674,33.7610571736785,6.08899676375404
"187",88685,"F09F918D",44,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,10.9169363538296,28.0280474649407,5.05501618122977
"188",88686,"F09F918D",44,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,10.9169363538296,28.0280474649407,5.05501618122977
"189",88687,"F09F918D",27,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,6.69902912621359,17.1990291262136,3.10194174757282
"190",88688,"E29DA4",8,"❤",10084,8050,0.746943086,355,1334,6361,"",0.0440993788819876,0.165714285714286,0.790186335403727,1.32571428571429,6.32149068322981,0.352795031055901
"191",88688,"F09F918D",52,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,12.9018338727077,33.1240560949299,5.97411003236246
"192",88688,"F09F9881",3,"😁",128513,2189,0.796151187,278,648,1263,"",0.126998629511192,0.296025582457743,0.576975788031064,0.88807674737323,1.73092736409319,0.380995888533577
"193",88689,"F09F918D",2,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.496224379719525,1.2740021574973,0.229773462783172
"194",88689,"F09F98B1",13,"😱",128561,1130,0.773313178,298,319,513,"",0.263716814159292,0.282300884955752,0.453982300884956,3.66991150442478,5.90176991150442,3.4283185840708
"195",88690,"F09F918D",67,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,16.6235167206041,42.6790722761597,7.69741100323625
"196",88692,"F09F918D",4,"👍",128077,1854,0.812125626,213,460,1181,"",0.114886731391586,0.248112189859763,0.637001078748652,0.992448759439051,2.54800431499461,0.459546925566343
